用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
****i,,"<div class=""comment-star star1""></div>",还不知道效果，不过对包装很不满意，像被人拆过的，问客服还说这是快递的要责任,,,2017-11-15 06:20,美白黑炭面膜10片,,
8***g,,"<div class=""comment-star star1""></div>",东西刚到，还没用，盒子就是开的，说实在的，你们是不是给我掉包了？这根本就不像新的，像过期品,,,2018-05-24 12:00,美白黑炭面膜10片,,
王***m,,"<div class=""comment-star star1""></div>",太次了用完脸上起疙瘩还疼没什么用千万别买买了会后悔,美白黑炭面膜,,,,,2018-10-29 11:03
****m,,"<div class=""comment-star star1""></div>",我花一百多买，寄过来压成这样子，一颗星我都不想给，本来高高兴兴贴面膜的，好心情都都被你毁了,,,2018-07-17 14:28,美白黑炭面膜10片,,
姜***啦,PLUS会员,"<div class=""comment-star star1""></div>",这次可以说是非常不满意了！不但物流延迟了一天。而且挤压破损非常严重！很不开心！,,,,美白黑炭面膜,2018-11-14 15:12,
蚂***吉,PLUS会员,"<div class=""comment-star star1""></div>",什么鬼啊，包装这么简陋，全摔坏了！本来就担心是不是正品，现在心里更嘀咕了，差评！,,,2016-09-04 15:00,透亮黑炭面膜10片,,
务***买,,"<div class=""comment-star star1""></div>",买错了，本来想要毛孔收缩去黑头粉色那种一直没有货，给个差评让我心里舒服点。,美白黑炭面膜,,,,,2019-04-08 19:14
****o,,"<div class=""comment-star star1""></div>",自己看啥玩意，差评！老子给朋友买了一次，然后自己买的，打开这样，但本着不浪费的精神。烦,,,2017-11-13 20:50,美白黑炭面膜10片,,
依***诺,PLUS会员,"<div class=""comment-star star1""></div>",我现在用那么久了、感觉没作用还起反作用！真心别买这的！去实体店买一样便宜！太坑了,美白黑炭面膜10片,2017-05-18 16:59,,,,
****2,,"<div class=""comment-star star1""></div>",这跟在韩国买的不一样，精华液少很多，感觉韩国进来的跟韩国内销的不是一种产品，大家谨慎购买,美白黑炭面膜,,,,,2019-08-29 22:26
奢***调,PLUS会员,"<div class=""comment-star star1""></div>",感觉像假的，收到后拆开快递盒看到这个包装盒上面都没有密封，然后盒子明显被拆开过。旗舰店也卖拆开过的货吗？让我很不能理解。,,,,【焕白因子】美白保湿黑面膜,2020-03-08 19:58,
w***燕,,"<div class=""comment-star star1""></div>",还说是美白的呢？简直就是**一个，什么效果都没有，以后别买了,美白黑炭面膜10片,2017-08-17 03:04,,,,
心***远,PLUS会员,"<div class=""comment-star star1""></div>",发票税号开错，和售后扯半天不解决问题，这是我第一次那么生气。既然开具发票页面只有税号一栏，就应该按照实际完成。税号抬头不匹配的发票意义何在？一个小细节就让我看到京东现在做的真的是恼火！一颗星都不想给！物流做得好，后台售后客服做那么差，对得起大热天送货的小哥哥们吗？,,,2017-08-11 19:50,美白黑炭面膜10片,,
小***婷,,"<div class=""comment-star star1""></div>",14号晚上看到这款有搞活动一百九十九四盒，我就拍下了，没想到18号就开始降价，买满4盒就打四折，付款才119。太倒霉，买亏了。,【补水提亮】美白保湿黑面膜,2020-06-19 18:11,,,,
h***n,,"<div class=""comment-star star1""></div>",真差劲，有一盒直接散开，连封口胶都没有，太差了。一颗星给快递员。,,,2020-06-30 21:05,【补水提亮】美白保湿黑面膜,,
u***p,,"<div class=""comment-star star1""></div>",京东现在都这么扣了吗，一个好点的包装盒也没有，发过来的货盒子也烂了！真的是，在京东消费那么多次，这是第一次给差评！我花几百块钱买的东西就这样包起来也是无语！,,,2018-09-13 18:22,美白黑炭面膜10片,,
沐***璃,,"<div class=""comment-star star1""></div>",刚拿出来就看到这样，很不爽，为**装会打开而且破这样？也没有塑料膜？,,,,美白黑炭面膜,2018-11-08 11:26,
j***u,PLUS会员,"<div class=""comment-star star1""></div>",昨天刚到的货，昨晚一试，今天早上起来脸居然黏黏的，以前买的面膜都不会这样。第一次对京东自营失望,美白黑炭面膜10片,2017-07-23 08:03,,,,
小***日,PLUS会员,"<div class=""comment-star star1""></div>",感觉非常假，十一时候刚去了韩国，买了一大堆面膜，全用的差不多了，又从网上买了这个，但是跟韩国买的不一样,美白黑炭面膜10片,,,,,
****y,PLUS会员,"<div class=""comment-star star1""></div>",本次购物时在京东非常不满意的一次，打开快递的时候这个包装已经被拆开了，问了美迪惠尔的客服也没有回复，扫描了包装上面的条形码也没有相关信息，真怀疑这个是假的，欺骗消费者！！,,,2017-11-12 17:17,美白黑炭面膜10片,,
****0,,"<div class=""comment-star star1""></div>",买了这么多次了，第一次差评，盒子破了，面膜都洒出来了，京东也真够穷的，一个纸盒都舍不得,,,2018-04-30 18:45,美白黑炭面膜10片,,
a***2,PLUS会员,"<div class=""comment-star star1""></div>",第一次给差评，外面就一个袋子，连个盒子都没有，拿到包装全是拆开的，送人完全丢脸。京东自己的物流，也不能叫物流公司背锅吧,,,2016-11-14 21:01,透亮黑炭面膜10片,,
青***3,,"<div class=""comment-star star1""></div>",使用感受：过敏，严重过敏，很差其他还没用，总了在评价,【焕白因子】美白保湿黑面膜,,,,,2019-12-14 10:19
小***4,,"<div class=""comment-star star1""></div>",精华少之又少，非常干！比前两次买的差太多！难道是618特供产品？！我这次还买了这么多！心痛！,美白黑炭面膜,,,,,2019-07-11 20:56
猫***猫,,"<div class=""comment-star star1""></div>",已经用了一片了。。。太差了啊！！！感觉黑膜有股臭味啊，我都不太敢用了，以后还是不贪小便宜了。。。,美白黑炭面膜10片,,,,,
喧***3,,"<div class=""comment-star star1""></div>",京东的价格让我一再的无语，本来就想买一盒的，结果单买根本没优惠，三盒优惠最大，就买了三盒。到最后一看人家好多五十五一盒买的，我就日了?了,美白黑炭面膜10片,2018-03-17 22:27,,,,
****j,,"<div class=""comment-star star1""></div>",不知道是不是真的，九号买的还是115，说是保价，到11号才卖55，保价才退11块，都让我怀疑是不是真的，不敢用了,美白黑炭面膜10片,2017-11-11 09:37,,,,
****L,,"<div class=""comment-star star1""></div>","6/18活动简直就是个坑，任选四件到手价38.4，结果选了以后根本不是这个价,简直就是欺诈",【提亮焕肤】美白保湿黑面膜,2021-06-17 14:04,,,,
****f,PLUS会员,"<div class=""comment-star star1""></div>",没啥效果，最主要是客服态度很差！产品包装很有问题，联系他们了，他们让我联系京东，非常令人失望的购物体验！,美白黑炭面膜10片,2017-10-02 21:29,,,,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",面膜还没有用，但这价格太让人隔应了，买的时侯还搞活动168三盒，买完了就变成了159三盒了，宝宝不开心了?,美白黑炭面膜,,,,,2019-05-29 23:07
****n,,"<div class=""comment-star star1""></div>",箱子都坏了！而且也不是韩国的，朋友刚从韩国带回来，区别很大,美白黑炭面膜,,,,,2019-06-23 15:24
u***2,PLUS会员,"<div class=""comment-star star1""></div>",我怎么怀疑买假货了，以前也买过，这次怎么包装撕不开，居然要用剪刀。还是以前买的是假货？,,,,美白黑炭面膜,2019-08-16 17:03,
偷***莉,PLUS会员,"<div class=""comment-star star1""></div>",是不是正品先不说，单从这包装我就给5星差评。还自营店，我买5毛钱辣条的包装都比这个好，看压成什么样了，来火?,,,2016-10-21 09:46,透亮黑炭面膜10片,,
****c,,"<div class=""comment-star star1""></div>",一万点差评！！！！！收到货包装简易得不能再形容，盒子还被撕破了！！！！快递11号到货，16号自己主动找上门才取到货。快递短信发送失败也不打电话通知。没收到货，就已经在评论区了！！！！差评！！！又不是没付款，至于吗！！！,,,2018-04-16 13:31,美白黑炭面膜10片,,
l***5,PLUS会员,"<div class=""comment-star star1""></div>",面膜好干，没有多少水分！盒子有打开的痕迹，怀疑京东还有真品在卖吗！！！！,透亮黑炭面膜10片,2016-11-17 23:44,,,,
你***耶,,"<div class=""comment-star star1""></div>",最不满意的一次购物都说京东物流好打开东西全是散的都掉出来盒子也被压的没有形状！！,,,2018-06-21 12:11,美白黑炭面膜10片,,
****c,,"<div class=""comment-star star1""></div>",很差，为什么差？你给的盒子，你贴的套盒勿拆，老子拿的盒子全**支离破碎的！你的贴条也被撕烂了，盒子口子都是开的，我**都在怀疑你调包了里面的面膜！,,,2018-08-09 22:49,美白黑炭面膜10片,,
郑***易,,"<div class=""comment-star star1""></div>",怀疑买到假货用了脸部过敏跟客服反馈只是说退货并不给任何赔偿完全没有负责的态度,美白黑炭面膜,,,,,2019-06-11 10:35
c***1,PLUS会员,"<div class=""comment-star star1""></div>",活动于实际不符，赠品没有到货，纯属欺骗，瞎用吧，和售后沟通没人管，也就物流快点能给一颗星，超级差的一次购物,美白黑炭面膜,,,,,2018-12-31 15:22
一***神,,"<div class=""comment-star star1""></div>",垃圾到2021.8就过期了,【美白提亮焕肤】美白保湿黑面膜,2021-01-09 08:02,,,,
****5,,"<div class=""comment-star star1""></div>",用的时候就感觉不对！然后上美迪惠尔官网一查扎心了！京东自营店也卖这些山寨货！！下次绝对不买了。,美白黑炭面膜10片,2018-10-16 07:24,,,,
哟***屋,,"<div class=""comment-star star1""></div>",给差评的原因不是因为产品而是因为我买了三盒有两盒是开封过的商品给客服打电话客服说补偿2000个京豆但是我没要坚持换货因为我知道我接受了补偿下次还会给我寄类似的商品过来换货完成之后我又找客服要了1000个京豆的补偿客服处理的很好但这个订单我还是要给差评,美白黑炭面膜10片,2017-04-06 19:44,,,,
****k,,"<div class=""comment-star star1""></div>",包装太垃圾了、收到货时全部烂了、连最基本的盒子都没有、就一个快递袋子、请大家谨慎购买,,,2020-10-13 10:15,【补水提亮】美白保湿黑面膜,,
n***5,,"<div class=""comment-star star1""></div>",太垃圾啦，用了脸痒，客服还要去医院开具过敏证明，真是呵呵了，假货太多了，慎买吧，最后一次在京东买化妆品啦。,美白黑炭面膜,,,,,2019-07-15 21:14
****5,,"<div class=""comment-star star1""></div>",打开一看，心凉凉的。买来送人的，包装太差劲了。打开一看，心凉凉的。买来送人的，包装太差劲了。打开一看，心凉凉的。买来送人的，包装太差劲了。,美白黑炭面膜,,,,,2019-06-05 21:54
G***音,,"<div class=""comment-star star1""></div>",感觉花了几百买到@货了，跟以前用的都不一样，被坑了，差评，以前都在京东买电器觉得挺好的，没想到面膜都不是正品，伤心,美白黑炭面膜10片,2018-09-10 09:16,,,,
****f,,"<div class=""comment-star star1""></div>",客服服务态度极差，我用了好几次这款面膜，每次买了然后就降价，都不知道那么多好评哪里来的？,【焕白因子】美白保湿黑面膜,,,,,2019-11-12 15:26
****！,,"<div class=""comment-star star1""></div>",才拿到手，效果怎么样不知道，但包装很差劲，盒子都坏了，看起不舒服,,,2018-04-17 17:13,美白黑炭面膜10片,,
****o,,"<div class=""comment-star star1""></div>",我买的时候125.满199减100，还没收到货，第二天就变成了119，同样是满199减100。我还特地多买了几盒。同样是什么蝴蝶节期间，价格能不能稳定点，不高兴。,美白黑炭面膜10片,,,,,
K***i,PLUS会员,"<div class=""comment-star star1""></div>",差评，第一次买这个品牌，还是使用了两盒后评价的，乳液较少，没什么效果,美白黑炭面膜10片,2018-07-11 00:55,,,,
我***0,,"<div class=""comment-star star1""></div>",差评，第一次遇到这种卖货的，双11醒目的大字，前二小时满4盒送10片，结果买完12号就不认帐了。介绍是韩国进口的，还不如国产的韩束，百雀羚。,【补水提亮】美白保湿黑面膜,2020-11-25 23:15,,,,
忆***1,PLUS会员,"<div class=""comment-star star1""></div>",垃圾京东！第三方的东西千万别买。买一件出一次事。处理一个交易纠纷一个月了。客服每次跟通知样的。不同意最后一次性说完直接挂。7年京东客户。每年在京东至少消费5万?。说到做到。不在用京东！,美白黑炭面膜10片,2018-09-12 15:05,,,,
c***u,,"<div class=""comment-star star1""></div>",之前原价买过一次精华液特别多，这次打折买的，里面精华液少的可怜，果然一分钱一分货！,【焕白因子】美白保湿黑面膜,,,,,2020-02-18 15:56
l***u,PLUS会员,"<div class=""comment-star star1""></div>",还是别买的好，生产日期指甲轻轻一刮就掉了，真心不敢相信是真货，盒子也很脏还有点旧，，下单需谨慎。,美白黑炭面膜10片,2018-09-11 15:10,,,,
u***i,,"<div class=""comment-star star1""></div>",同事推荐第一次在京东买面膜，用了过敏，联系客服还让去三甲级以上医院自费去做鉴定后才给退换，我还是第一次遇到这种处理结果,美白黑炭面膜,,,,,2019-05-19 21:06
A***Z,,"<div class=""comment-star star1""></div>",太差啦，包装盒太差，里面的东西都破了，不愉快的购物?,,,2021-11-12 20:30,【提亮焕肤】美白保湿黑面膜,,
****5,,"<div class=""comment-star star1""></div>",绝对不是真品，大家还是算了，我上当了，送朋友的，她家里还有从香港买回来的，包装有区别，味道有区别，质量也不同，大家还是小心,美白黑炭面膜10片,,,,,
R***兽,,"<div class=""comment-star star1""></div>",买之前看了一下差评害怕出现的问题果然出现了。联系客服也太官方了，没多少钱的东西整得人闹心，,,,,美白黑炭面膜,2019-10-12 17:29,
美***奈,,"<div class=""comment-star star1""></div>",双11买的有一盒都坏了而且还没塑封扫码查不到严重怀疑是假的便宜没好货,【补水提亮】美白保湿黑面膜,2020-11-13 08:38,,,,
****9,,"<div class=""comment-star star1""></div>",一点都不补水，面膜精华太油了，还很干。严重怀疑是假货。,美白黑炭面膜,,,,,2019-09-13 12:17
j***h,,"<div class=""comment-star star1""></div>",这什么呀，面膜一点水分都没有，感觉好干，是假的的，放久了快过期的吧，差评,美白黑炭面膜,,,,,2019-01-09 12:30
u***y,PLUS会员,"<div class=""comment-star star1""></div>",绝对假货，面膜折叠的方式也和韩国买的不一样，不多说，再也不会买,美白黑炭面膜10片,2017-10-28 15:40,,,,
u***5,PLUS会员,"<div class=""comment-star star1""></div>",买的时候一包10片，付了钱到了货显示的是2包，瞬间感觉被忽悠了上面写的广州某地生产，却满袋子的英文。,美白黑炭面膜10片,,,,,
****u,PLUS会员,"<div class=""comment-star star1""></div>",一直在别处买的这个牌子的面膜，这次京东买的好差，布和精华液明显很差，还是京东自营的，我一直相信的京东，希望京东不要让我们失望。,美白黑炭面膜10片,2017-04-11 22:48,,,,
****1,,"<div class=""comment-star star1""></div>",有一盒是打开的，不知道为什么，还有收货了就降价了二十多无语,,,2021-04-24 16:39,【提亮焕肤】美白保湿黑面膜,,
哭***i,,"<div class=""comment-star star1""></div>",最不满意的一次购物，包装太差，希望商家在寄有盒子包装的产品时，就用个纸箱子，竟用个塑料袋，呵呵，以为是铁，不会被压变形呀,,,,美白黑炭面膜,2019-08-03 18:29,
小***朵,,"<div class=""comment-star star1""></div>",商品不能只要求送货速度啊，送货速度也得要，且不论商品是否是真品，商品的外包装都损坏成那样了，很不愉快的一次购物，失望???,,,2018-03-24 12:08,美白黑炭面膜10片,,
a***3,,"<div class=""comment-star star1""></div>",完全不可以用，用了以后，我脸上起了无数个红疙瘩，我怀疑是便宜货，再看后来价格便宜了一半，我活动价就意味很便宜了，原来价格更坑，希望引起大家注意！,美白黑炭面膜10片,2017-06-19 14:54,,,,
y***7,PLUS会员,"<div class=""comment-star star1""></div>",主要投诉快递员很懒需要自己去取件位置也没有说清楚态度差,美白黑炭面膜10片,2017-12-05 19:27,,,,
b***8,,"<div class=""comment-star star1""></div>",包装太差了盒子表面连保护膜都没有看着跟假的是的而且面膜的盒子都烂了用包装袋就那么一裹说实话一星都不想给,美白黑炭面膜10片,2017-11-14 22:07,,,,
白***m,,"<div class=""comment-star star1""></div>",假的，啥也扫不出来。收到盒子都碎的。商品信息都扫不出来。假货无疑。以后不买了。,,,2020-08-21 13:33,【补水提亮】美白保湿黑面膜,,
****6,,"<div class=""comment-star star1""></div>",包装很不好，到手时包装盒都是散开的，就用一个塑料袋包一下，拿到手包装盒上好像都是被拆开过得，感觉太随意了，我很不满意。,,,2018-04-25 00:33,美白黑炭面膜10片,,
****a,,"<div class=""comment-star star1""></div>",面膜好不好用不知道，但是东西刚送到手里，购物车里的就降价了，说有赠品不能进行价格保护，购买的时候也没有不要赠品这个选项啊，很不愉快的购物，,美白黑炭面膜,,,,,2019-01-07 16:16
u***x,,"<div class=""comment-star star1""></div>",包装太差，买那么多就两个塑料袋装，一打开，全破了，想送人都不行了，一颗星都不想给的，最差的一次购物没有之一！！！,,,,美白黑炭面膜,2019-01-17 18:52,
狐***6,,"<div class=""comment-star star1""></div>",虽然是第一次买这个，但是绝对差评，差评，差评。不仅包装有点坏，而且扫码并不是正品，面膜也有点干，以后再也不在这家店买了,美白黑炭面膜10片,2018-01-02 18:18,,,,
u***q,,"<div class=""comment-star star1""></div>",**，垃圾！第一次买这个品牌居然这样，包裹都被拆过！里面的也都被拆了！,,,,美白黑炭面膜,2018-11-21 16:39,
狗***V,,"<div class=""comment-star star1""></div>",精华液太黏，用完脸上黏糊糊的，问客服能不能退，她还拖拖拉拉磨磨唧唧的,透亮黑炭面膜10片,2016-11-18 20:44,,,,
u***m,,"<div class=""comment-star star1""></div>",这个面膜敷着很不舒服，痒，刺痛，怀疑不是正品，1分是给快递员的,美白黑炭面膜10片,2018-07-16 08:28,,,,
谦***者,,"<div class=""comment-star star1""></div>",收到货就是打开的，不知是二次销售，不是怎么回事，从未遇到过这种情况，一直相信京东，但这次很失望，今天才收到还未使用，不知效果怎么样，但愿不要像包装一样的效果。,美白黑炭面膜10片,2018-03-29 19:27,,,,
别***j,,"<div class=""comment-star star1""></div>",箱子是辣酱酱箱子邮寄过来的，破破烂烂，面膜盒没塑封，盒子松松垮垮又烂，京东自营变的这么不靠谱了,【补水提亮】美白保湿黑面膜,2020-07-04 20:23,,,,
****d,,"<div class=""comment-star star1""></div>",差评，差评！京东不管是客服还是电话售后根本就是不负责啊！东西有质量问题，要求售后处理，结果一直拖着，之后就不理我了！客服态度哪个恶劣啊，凶得不得了！我再也不会来京东了！京东上买东西真的维权太难了！京东生意做大了，我们这种小老百姓它根本不会理你的！维权很难的！这不是第一次这样了！以前商品有问题也是从家来没有处理好的！唉，认栽吧,透亮黑炭面膜10片,2016-09-26 16:21,,,,
****c,,"<div class=""comment-star star1""></div>",还**卖这么贵打开以后看看底部这**是经过几个销售被退了多少次！差评客服也不理,美白黑炭面膜10片,2018-02-20 18:57,,,,
J***宝,PLUS会员,"<div class=""comment-star star1""></div>",先不说别的，我和客服反应说包装撕开了，客服给我来句，快递暴力分拣啥的，说的跟撕开的是正常现象一样，我就请问店家发货会不会用纸壳箱或者泡沫包裹以免挤压，,美白黑炭面膜,,,,,2018-12-25 17:57
****0,,"<div class=""comment-star star1""></div>",太差了，收到的时候整个包裹里面是湿的，不知道是快递员弄破了还是原来就质量问题，拿到后不敢用，联系客服还没有回应，希望大家别再购买了，现在直接扔了,美白黑炭面膜10片,2017-07-11 00:24,,,,
菜***饼,,"<div class=""comment-star star1""></div>",盒子被压到破烂面膜真假就不说了就这外貌太让人不能接受没拍照也没有必要诬赖你京东,美白黑炭面膜10片,2018-03-08 23:24,,,,
徐***7,,"<div class=""comment-star star1""></div>",垃圾玩意，把我媳妇脸贴很多逗，**厂家，伪劣货！,透亮黑炭面膜10片,2016-09-06 21:39,,,,
u***l,,"<div class=""comment-star star1""></div>",以前别家我也用过，一点不过敏，你家的是假的，激素太多了,,,2021-02-24 10:03,【美白提亮焕肤】美白保湿黑面膜,,
X***Y,,"<div class=""comment-star star1""></div>",刚拆开来就感觉里面的精华液好少干干的，估计效果就更不用说了，直接差评,美白黑炭面膜10片,2018-09-09 20:14,,,,
o***U,,"<div class=""comment-star star1""></div>",第二次购买使用发现明显和之前的味道不一样不知道是假货还是怎么回事咨询客服发一些快捷语应付答非所问差评不会再买了,美白黑炭面膜,,,,,2019-08-07 16:27
小***c,,"<div class=""comment-star star1""></div>",确认假货！大家细细观察一下所有评论！跟在香港免税店，万宁，屈臣氏买的完全不一样！大家慎重！,【补水提亮】美白保湿黑面膜,2020-11-10 17:45,,,,
u***3,,"<div class=""comment-star star1""></div>",在京东购物最糟糕的一次，外面包装袋被开过，里面面膜盒非常烂而且面膜都根本不在盒子里了。我怀疑买的是别人退货的次品，差评！差评！差评！,美白黑炭面膜10片,2018-05-28 13:16,,,,
陈***g,,"<div class=""comment-star star1""></div>",这个我怎么理解，保质期3年，限6月使用。给个理由让我懂就给5星，反正你们也不在乎评分。,,,2016-09-24 16:26,透亮黑炭面膜10片,,
上***号,PLUS会员,"<div class=""comment-star star1""></div>",太坑了……我买的6盒以为有两份赠品，页面显示有赠品到货又没有赠品，问客服说是赠完了，感觉真的是在欺骗消费者,【焕白因子】美白保湿黑面膜,,,,,2020-05-07 15:43
李***轩,PLUS会员,"<div class=""comment-star star1""></div>",假货，，，，，，不解释,美白黑炭面膜10片,2017-08-27 03:53,,,,
w***4,,"<div class=""comment-star star1""></div>",建议大家真的不要图活动便宜就买了，包装全是拆过的，看着就很破，真假就不说了，不明白为什么这么多差评说包装拆过了还不改善，说明他们操作过程中就是有必要拆掉包装的，至于为什么拆就不得而知了，总之收到这样的破的真的特别不爽，男生买东西不会看差评什么的，要是我自己买看到这些评价绝对不会再买，大家谨慎吧，第一次给京东差评，自营的也这样，失望?,,,2018-05-15 19:08,美白黑炭面膜10片,,
不***面,,"<div class=""comment-star star1""></div>",包装盒子就没有吗，再看看商品下面都漏了，别提有多脏，这次差评，没商量。最好给我个解释,,,2018-09-07 19:33,美白黑炭面膜10片,,
x***8,,"<div class=""comment-star star1""></div>",暴力快递，到家时已经盒子都烂了。面膜精华不多，很干，和妹妹带回来的不一样，觉得是假的。,美白黑炭面膜10片,2017-07-20 15:12,,,,
f***8,,"<div class=""comment-star star1""></div>",面膜盒子居然被拆开了，入京东仓库的货对包装要求不都是很严格的吗？怎么这种也能售卖？真怀疑它的真伪,,,2020-06-25 22:50,【补水提亮】美白保湿黑面膜,,
****n,,"<div class=""comment-star star1""></div>",差评，纸箱开了，面膜也开过，搞这么差劲。,,,,,,
****l,,"<div class=""comment-star star1""></div>",假货假货假货要买的亲千万别再京东上买了刚用了一次脸都毁容了，我本来不是过敏的皮肤敷了这个脸上出了一脸的红点，我以前在唯品会买的就不会过敏，为了自己的脸大家千万别在这里买了太坑人了,美白黑炭面膜10片,2017-10-17 20:05,,,,
戭***洒,,"<div class=""comment-star star1""></div>",不知道怎么说，包装太简易，都压坏了。还没用，还不知道后面如何,,,,【焕白因子】美白保湿黑面膜,2019-11-19 17:08,
****8,,"<div class=""comment-star star1""></div>",面膜厚的跟抹布似的、还有点刺激敷在脸上有点难受！垃圾坑坑坑！！！,美白黑炭面膜10片,2018-05-11 00:05,,,,
m***s,,"<div class=""comment-star star1""></div>",用了两片了！效果不行，货品真假不好说，寄来时包装盒烂的没型了，外包装更不说，总之感觉不对劲儿,美白黑炭面膜10片,,,,,
****d,,"<div class=""comment-star star1""></div>",面膜拿出来干巴巴的，这是用过这么多年来最差的一种面膜，十片还这个价钱？根本不值，面膜太干了,美白黑炭面膜10片,2017-11-08 04:41,,,,
u***a,,"<div class=""comment-star star1""></div>",钻石会员第一次给差评，没有以前的好，干干巴巴的，没有精华液，不知道怎么回事！,透亮黑炭面膜10片,2016-10-17 20:50,,,,
a***1,,"<div class=""comment-star star1""></div>",价格浮动太大，刚到货就降价，用着一般，不保湿，一星是给快递员的,美白黑炭面膜10片,,,,,
****e,PLUS会员,"<div class=""comment-star star1""></div>",没有一盒是完整的包装，你这物流品质越来越差，我也不想麻烦再换货了，你们这些细节一年不如一年,,,2017-11-12 21:28,美白黑炭面膜10片,,
****9,PLUS会员,"<div class=""comment-star star1""></div>",很一般，，，，，，，，,美白黑炭面膜10片,2017-01-11 10:40,,,,
大***叶,,"<div class=""comment-star star1""></div>",真的垃圾不知道为什么我用了之后反而更黑了，心态崩了，京东的东西现在也太垃圾了吧，哎，垃圾啊,美白黑炭面膜,,,,,2019-02-24 18:53
y***y,PLUS会员,"<div class=""comment-star star1""></div>",打开就是这样的。而且打了电话我自己去拿。还要给我送别人家里。也没通知我。第一次给京东自营差评。,,,2018-08-20 00:29,美白黑炭面膜10片,,
****k,,"<div class=""comment-star star1""></div>",外包装扫码显示美迪惠尔，内包装扫码却显示可莱丝，咨询客服，说保证正品。很纳闷儿可莱丝早已换成美迪惠尔了，难不成是以前生产的积压品又卖给顾客？所以买之前一定询问清楚，不做堵心的**,,,2018-08-14 14:21,美白黑炭面膜10片,,
民***旭,PLUS会员,"<div class=""comment-star star1""></div>",什么玩意不美白我感觉自己越来越黑了我从不起痘痘用了这个面膜起了痘痘！,美白黑炭面膜10片,2018-06-04 17:09,,,,
-***-,,"<div class=""comment-star star1""></div>",最服的就是京东的快递也最服京东的包装！每次都是一个袋子里面装着产品……盒子直接被压得惨不忍睹…！再说说产品收到两天了一天试了一张感觉精华液没有以前用的多…也不知道是真是假……以后还是让朋友代购吧……！也怪自己贪便宜呵呵以后护肤的还是慎买！！！,,,2018-06-09 01:33,美白黑炭面膜10片,,
D***o,,"<div class=""comment-star star1""></div>",面膜精华太少，敷脸上干巴巴的，最主要特别的小，建议谨慎购买,美白黑炭面膜,,,,,2019-04-19 20:03
u***3,,"<div class=""comment-star star1""></div>",这个东西我申请的是电子发票，还让我填写收件邮箱了，最后给我发的纸质的，京东的客服真是霸气，跟智能客服根本就说不清，然后去给京东人工服务打电话，人家就是一句“我们系统不会有错误”，然后我又拍了一次发票栏都还是电子发票，我就想问一下系统不会有错误那些个软件、系统、游戏啥的还更新个毛啊，还打个毛的补丁啊！,美白黑炭面膜10片,2017-11-29 20:23,,,,
****h,,"<div class=""comment-star star1""></div>",差评，盒子拆开的而且没有包装膜，怀疑是别人退的发给我的，而且面膜里面也没用隔膜纸只有一千纺布面膜，真心觉得价格好冷，几十的快的东西，一百多买的,【焕白因子】美白保湿黑面膜,,,,,2020-03-25 20:33
小***人,PLUS会员,"<div class=""comment-star star1""></div>",物品简直一星都不想给，前两天正常，用了五天，就开始起红色的痘，以前从来不长痘，纳闷。再也不买面膜了。,美白黑炭面膜10片,2018-04-06 23:37,,,,
丫***人,PLUS会员,"<div class=""comment-star star1""></div>",这是被打劫了吗收到的货就像残次品一样一件好的都没有不能因为是双十一就这样吧既然如此为什么还要搞这种活动,,,2016-11-11 12:50,透亮黑炭面膜10片,,
我***0,,"<div class=""comment-star star1""></div>",一星都不想给，卖家太不讲诚信了，双11页面大字写着前2小时买4盒送10片，当时没截屏，过后就不认帐了，在也不买你家的，面膜也一般，还赶不上百雀羚的。,【补水提亮】美白保湿黑面膜,2020-11-25 23:11,,,,
****猜,,"<div class=""comment-star star1""></div>",我感觉京东真是越来越差了，上次的东西也是盒子烂了吧唧的，这次也是，难道说进货就是进的烂的吗？被逼无奈只能给一星了,,,2016-09-25 06:47,透亮黑炭面膜10片,,
严***0,,"<div class=""comment-star star1""></div>",用上去是一点效果都没有的，和我在实体店买的差太多了！打开香味也没有，果然便宜没好货。,美白黑炭面膜10片,2017-07-17 23:06,,,,
****p,,"<div class=""comment-star star1""></div>",最垃圾的一次希望大家看看竟然查不了大家别上当谨记以后不会再买就当吃个亏与想象的差的不止一点,,,2018-03-09 12:51,美白黑炭面膜10片,,
张***亚,,"<div class=""comment-star star1""></div>",打开就是这样，脱胶了，很明显不是新产品，联系客服，客服不给处理，很敷衍，差评,,,2020-11-15 18:23,【补水提亮】美白保湿黑面膜,,
邱***琳,,"<div class=""comment-star star1""></div>",一直用这款面膜这次买了假货呵呵烂脸了各位你们看一下谨慎下单啊,,,2018-05-15 12:50,美白黑炭面膜10片,,
李***l,PLUS会员,"<div class=""comment-star star1""></div>",这次非常不满意，第一:今天买明天就降价了。第二:收到就是这样的，包装太差，让我看了都有种怀疑真*的感觉。以前很信任京东的。现在觉得越来越不好了,,,2017-07-05 18:56,美白黑炭面膜10片,,
泰***獒,,"<div class=""comment-star star1""></div>",用了之后过敏了，起了一脸的痘，京东客服说可以无理由退货，商家说是我皮肤问题不给退，拆封的可以理解，但我有一盒未拆封的也不给退，我实在想不出不给差评的理由，一星都觉得多,美白黑炭面膜10片,,,,,
