用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
****8,,"<div class=""comment-star star1""></div>",假不假我不知道，但是**这个面膜干的？打开敷脸上就跟脸上背了纱布似的？*****?刚刚开始还以为精华全在面膜袋子里，然后去挤面膜袋子。就**挤出了两滴就很离谱。还****补水面膜。商家良知被狗吃了？快递到手面膜盒子全是拆开的我也就没说什么了。可你这面膜敷脸上感觉像敷了一块稍微有点水分的抹布一样你让我怎么不吐槽？,,,2021-07-09 20:50,【改善暗沉】维生素面膜,,
****y,,"<div class=""comment-star star1""></div>",一分都不想给，原因如下：1、一直在用这个牌子，之前的是在实体店买的，用的补湿效果都很好，这次朋友说京东搞活动，很便宜，就抱着试试看的心态，结果让我超级失望！！！刚刚敷上去一小会儿，就感觉不舒服了，马上拿下来之后感觉脸部辣辣的，幸好没有红肿，所以剩下的都不敢用了！果然便宜没好货，一直都信任京东，这次却让我失望了！2、因为我知道这款可莱丝面膜有新老包装，只是包装盒上的文字内容等有变化，盒子的颜色是不会有那么明显的差异的，你们看图就知道了，感觉假假的！3、正常的包装盒是很容易打开而且开口平整，这个的要花好大力气扯开，而且开口还不平整！综上所述，以后不在京东买面膜了！要买的姐妹们，你们要谨慎啦！,,,2017-08-11 19:14,维生素面膜10片,,
o***o,,"<div class=""comment-star star1""></div>",说实话真心的不怎么好使！,维生素面膜10片,2016-11-13 16:34,,,,
****z,,"<div class=""comment-star star1""></div>",京东发这种货了，太失望了,,,2017-07-15 01:18,维生素面膜10片,,
Y***K,,"<div class=""comment-star star1""></div>",这什么鬼东东，给你差评,,,,维生素面膜,2018-11-15 23:19,
****z,,"<div class=""comment-star star1""></div>",#，洲际赛打什么都输#,维生素面膜,,,,,2019-07-07 19:37
喵***主,,"<div class=""comment-star star1""></div>",不知真假～先用着吧～呃呃呃呃呃呃～,维生素面膜,,,,,2019-10-08 00:16
张***轩,PLUS会员,"<div class=""comment-star star1""></div>",说是韩国，在广州生产？我也就呵呵了,维生素面膜10片,2018-05-17 11:18,,,,
正***6,,"<div class=""comment-star star1""></div>",产品质感：差贴合效果：差,【透亮美肌】维生素面膜,,,,,2020-01-03 09:05
张***子,PLUS会员,"<div class=""comment-star star1""></div>",差评差评差评差评差评,【透亮美肌】维生素面膜,,,,,2020-01-23 22:30
拥***哪,PLUS会员,"<div class=""comment-star star1""></div>",贴合效果：太干了，面膜没有水,【透亮美肌】维生素面膜,,,,,2020-02-13 21:00
1***5,PLUS会员,"<div class=""comment-star star1""></div>",这么多次京东，第一次遇到这种,,,,【透亮美肌】维生素面膜,2020-02-24 21:04,
J***手,,"<div class=""comment-star star1""></div>",一打開箱子，有兩盒被打開了！！？這怎麼回事？,,,,维生素面膜,2019-06-10 22:33,
****3,PLUS会员,"<div class=""comment-star star1""></div>",大家千万不要买，八月份就过期了,【改善暗沉】维生素面膜,,,,,2020-05-03 17:49
****9,,"<div class=""comment-star star1""></div>",差评，收到的竟然是拆封过的，对京东太失望了。,维生素面膜10片,2018-08-23 13:26,,,,
y***z,PLUS会员,"<div class=""comment-star star1""></div>",万恶的十…个…字，万恶的不能复制粘贴，草…泥…马,【改善暗沉】维生素面膜,,,,,2020-06-02 15:56
****w,,"<div class=""comment-star star1""></div>",扫了二维码显示的是69.9元,维生素面膜,,,,,2019-06-19 19:19
****c,,"<div class=""comment-star star1""></div>",第一次用这么干的面膜，差,【改善暗沉】维生素面膜,2020-11-25 10:22,,,,
陈***u,PLUS会员,"<div class=""comment-star star1""></div>",我去！生产日期都没有的产品你们觉得会好么。。。？真的很差！,维生素面膜10片,2017-06-17 16:50,,,,
****b,,"<div class=""comment-star star1""></div>",感觉是假货。真假掺着一起卖。失望透顶,,,2017-09-04 19:15,维生素面膜10片,,
u***e,,"<div class=""comment-star star1""></div>",补水效果：差使用感受：差贴合效果：一般,【改善暗沉】维生素面膜,2020-10-11 23:45,,,,
徐***子,,"<div class=""comment-star star1""></div>",用了以后一直长痘痘……以前也没这样过呀,【改善暗沉】维生素面膜,2020-10-14 16:07,,,,
****t,PLUS会员,"<div class=""comment-star star1""></div>",咋回事，各个都打开，你们是不是自己换货了？咋会都开着口？假货吗？,维生素面膜,,,,,2019-06-16 21:39
晨***师,PLUS会员,"<div class=""comment-star star1""></div>",用了一天！！！！！！！满脸痘痘！！！还韩国进口！！！！！！！！！！！我看是盗版货！！！！我要投诉！！！！坚决维权！！！！！！！！！！！！！,,,,维生素面膜,2019-09-28 01:07,
****y,PLUS会员,"<div class=""comment-star star1""></div>",使用感受：买四盒1百多不好用,维生素面膜,,,,,2019-09-28 12:48
沉***吸,PLUS会员,"<div class=""comment-star star1""></div>",二维码扫不出不知道是不是真假,维生素面膜,,,,,2019-06-16 15:35
陈***8,,"<div class=""comment-star star1""></div>",18年的货都给我寄过来了，我都不好意思不给差评。,【改善暗沉】维生素面膜,2020-11-16 09:27,,,,
轻***o,PLUS会员,"<div class=""comment-star star1""></div>",东西还没用，先给自营差评…,【改善暗沉】维生素面膜,2021-04-25 17:53,,,,
懒***吃,PLUS会员,"<div class=""comment-star star1""></div>",退货不给退钱，京东特别有意思，退钱还得自己要去,维生素面膜,,,,,2019-07-20 06:17
****a,PLUS会员,"<div class=""comment-star star1""></div>",一打开就是碎的，作何解释,,,2018-02-03 22:57,维生素面膜10片,,
****菜,PLUS会员,"<div class=""comment-star star1""></div>",为什么下面是已经打开的？,,,2018-05-20 14:45,维生素面膜10片,,
u***c,,"<div class=""comment-star star1""></div>",不管面膜的事儿啊就是回来盒子都开了，表示不满意,维生素面膜,,,,,2018-11-13 13:28
u***q,,"<div class=""comment-star star1""></div>",面膜到了盒都已经坏了，好像有人拆过一样,维生素面膜10片,2018-09-04 16:37,,,,
郭***雨,PLUS会员,"<div class=""comment-star star1""></div>",不值这些钱，没有塑封包装,维生素面膜,,,,,2019-06-21 16:58
c***8,PLUS会员,"<div class=""comment-star star1""></div>",能做到京东这么无耻也是不容易,维生素面膜10片,2018-03-02 21:51,,,,
水***泪,,"<div class=""comment-star star1""></div>",包装开过，盒子烂了。不像正品,维生素面膜10片,2017-10-13 17:58,,,,
u***9,,"<div class=""comment-star star1""></div>",在京东上买东西，五天不发货，后面说要不让直接取消订单，要不就继续等，问什么时候发直接一句不知道，这什么世道,透亮嫩白维生素面膜25ml*10,2016-06-24 23:58,,,,
昆***亡,PLUS会员,"<div class=""comment-star star1""></div>",其它货物京东武汉仓发货！,【透亮美肌】维生素面膜,,,,,2020-03-03 20:18
****k,,"<div class=""comment-star star1""></div>",睡觉啦啦啦德玛西亚瑟瑟发抖擞。你是？？？我也是啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊…在不在家,【透亮美肌】维生素面膜,,,,,2019-11-09 23:49
X***丁,,"<div class=""comment-star star1""></div>",上面写的套装勿拆为什么?还是拆开的？有点不开心,,,2016-05-31 14:21,透亮嫩白维生素面膜25ml*10,,
L***X,PLUS会员,"<div class=""comment-star star1""></div>",去你MB的爱回收，别#把京东名声搞错了。京东那个领导坏了还是咋的，弄这么个@的玩意。预估120，评测2块。,【透亮美肌】维生素面膜,,,,,2020-03-07 18:15
****t,PLUS会员,"<div class=""comment-star star1""></div>",**根本没送货,维生素面膜10片,2016-11-06 15:42,,,,
****a,,"<div class=""comment-star star1""></div>",包装非常不满意,,,2017-06-21 11:33,维生素面膜10片,,
****e,,"<div class=""comment-star star1""></div>",不好用，**广告,维生素面膜10片,2018-08-27 17:36,,,,
****M,,"<div class=""comment-star star1""></div>",面膜盒子全都烂了,维生素面膜10片,2018-08-31 22:39,,,,
****忆,,"<div class=""comment-star star1""></div>",出现脸红过敏症状,,,,维生素面膜,2019-04-22 14:16,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",买完就降价，恶心,维生素面膜,,,,,2019-06-06 11:21
晓***6,PLUS会员,"<div class=""comment-star star1""></div>",我真服这个包装了。,,,,维生素面膜,2019-06-16 22:52,
****v,PLUS会员,"<div class=""comment-star star1""></div>",不好用精华液特别少,维生素面膜,,,,,2019-07-05 14:42
G***P,,"<div class=""comment-star star1""></div>",面膜纸比补水款要硬,【透亮美肌】维生素面膜,,,,,2019-11-02 16:05
****9,,"<div class=""comment-star star1""></div>",双11降价太厉害了,【透亮美肌】维生素面膜,,,,,2019-11-11 07:40
****u,,"<div class=""comment-star star1""></div>",客服态度超级差,【透亮美肌】维生素面膜,,,,,2019-11-15 12:40
恋***i,,"<div class=""comment-star star1""></div>",回来后，就这样了,,,,【透亮美肌】维生素面膜,2019-11-21 18:34,
****4,PLUS会员,"<div class=""comment-star star1""></div>",东西都湿了，派送员态度极其不满意,【改善暗沉】维生素面膜,,,,,2020-06-04 04:44
u***z,PLUS会员,"<div class=""comment-star star1""></div>",详情页上写的维生素C，生育酚，谷堆素，，在成分表里都没见到。,维生素面膜10片,2018-05-19 19:43,,,,
****白,,"<div class=""comment-star star1""></div>",对京东已超级失望！,【透亮美肌】维生素面膜,,,,,2020-03-01 20:01
一***步,,"<div class=""comment-star star1""></div>",价格一天一个变化,【透亮美肌】维生素面膜,,,,,2020-04-19 00:25
一***步,,"<div class=""comment-star star1""></div>",价格一天一个变化,【透亮美肌】维生素面膜,,,,,2020-04-19 00:26
李***生,,"<div class=""comment-star star1""></div>",包装直接压扁了,【改善暗沉】维生素面膜,,,,,2020-04-24 16:53
u***1,PLUS会员,"<div class=""comment-star star1""></div>",**，没给我货，让他们查货，千万般理由，不就是几盒面膜钱吗？我可以不要，你们不要买买了就上当，压根不给货,【改善暗沉亮肤】维生素面膜,2020-12-27 17:28,,,,
****t,PLUS会员,"<div class=""comment-star star1""></div>",双十一购买的东西，就给一个颈枕赠品。我要的面膜呢？,【透亮美肌】维生素面膜,,,,,2019-11-21 00:38
张***S,,"<div class=""comment-star star1""></div>",极其极其极其极其极其极其极其差差差差差差差差差差差差差差差差差差！绝对假货，乳液含量低，面膜纸也不好，还没有两三块的面膜好。真的太垃圾了。,【改善暗沉】维生素面膜,2020-08-18 22:46,,,,
u***m,,"<div class=""comment-star star1""></div>",拆过的，不知道真假,透亮嫩白维生素面膜25ml*10,2016-05-31 21:04,,,,
e***Q,,"<div class=""comment-star star1""></div>",还没用还不知道,维生素面膜10片,2016-10-20 15:30,,,,
****9,,"<div class=""comment-star star1""></div>",不好，用完长痘痘。,【改善暗沉】维生素面膜,2020-07-10 23:22,,,,
风***吹,PLUS会员,"<div class=""comment-star star1""></div>",不好用，有点问题,维生素面膜10片,2017-05-11 08:31,,,,
逛***物,,"<div class=""comment-star star1""></div>",既然不封口差评，,,,2020-08-03 12:09,【改善暗沉】维生素面膜,,
u***r,,"<div class=""comment-star star1""></div>",客服就会一句话把,【改善暗沉】维生素面膜,2020-08-12 16:12,,,,
****v,,"<div class=""comment-star star1""></div>",产品质感：不是正品,【改善暗沉】维生素面膜,2020-09-17 20:07,,,,
杨***丶,,"<div class=""comment-star star1""></div>",产品质感：挺辣鸡。,【改善暗沉】维生素面膜,2020-11-02 21:40,,,,
****9,,"<div class=""comment-star star1""></div>",使用感受：假货！假货！假货！几种效果差不多用了一盒了，越用越干，用了还要长痘痘，跟实体店完全不一样，绝对假货～产品质感：：假货！假货！假货！几种效果差不多用了一盒了，越用越干，用了还要长痘痘，跟实体店完全不一样，绝对假货～贴合效果：：假货！假货！假货！几种效果差不多用了一盒了，越用越干，用了还要长痘痘，跟实体店完全不一样，绝对假货～补水效果：越用越干，完全没有效果其他特色：：假货！假货！假货！几种效果差不多用了一盒了，越用越干，用了还要长痘痘，跟实体店完全不一样，绝对假货～不要相信了，便宜没好货,【改善暗沉】维生素面膜,2020-11-24 22:45,,,,
u***o,,"<div class=""comment-star star1""></div>",里面都没有多少液,【改善暗沉】维生素面膜,2020-12-02 21:17,,,,
****g,,"<div class=""comment-star star1""></div>",补水效果不是很好,【改善暗沉亮肤】维生素面膜,2020-12-14 02:57,,,,
2***珠,PLUS会员,"<div class=""comment-star star1""></div>",#京东，刚买了2天就降价，差评。不值得信赖???,【透亮美肌】维生素面膜,,,,,2019-10-31 14:41
y***s,,"<div class=""comment-star star1""></div>",包装都坏了被拆开的样子，第一次买到这么差面膜,【透亮美肌】维生素面膜,,,,,2020-02-19 13:33
****4,,"<div class=""comment-star star1""></div>",没办法为了得豆豆，每个都是一样的评价。。。,【改善暗沉】维生素面膜,2021-11-02 22:07,,,,
****7,,"<div class=""comment-star star1""></div>",假货假货假货京东自营卖假货还死不认,【改善暗沉】维生素面膜,2021-11-05 00:23,,,,
笑***3,PLUS会员,"<div class=""comment-star star1""></div>",不好，过敏了，以后不会再回购了，不知道真假的，,【改善暗沉】维生素面膜,2021-06-23 22:39,,,,
小***刘,PLUS会员,"<div class=""comment-star star1""></div>",客服差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评,,,2020-07-22 15:11,【改善暗沉】维生素面膜,,
****a,PLUS会员,"<div class=""comment-star star1""></div>",买一次后悔一次里面精华很少效果差,【改善暗沉】维生素面膜,2020-10-20 13:36,,,,
****y,,"<div class=""comment-star star1""></div>",一点不好用，假的,【改善暗沉亮肤】维生素面膜,2021-01-22 15:34,,,,
****h,,"<div class=""comment-star star1""></div>",不咋滴，形状很不好,【改善暗沉】维生素面膜,2021-04-28 00:51,,,,
****a,,"<div class=""comment-star star1""></div>",不好用补补水太差了,【改善暗沉】维生素面膜,2021-04-29 11:43,,,,
Y***b,,"<div class=""comment-star star1""></div>",没什么效果垃圾,【改善暗沉】维生素面膜,2021-05-17 23:28,,,,
刘***-,,"<div class=""comment-star star1""></div>",包装太差体验极差,,,2021-06-05 20:30,【改善暗沉】维生素面膜,,
等***地,,"<div class=""comment-star star1""></div>",黑色那个面膜还可以，这个用那个精华液过敏，尴尬,维生素面膜10片,2018-09-08 00:38,,,,
李***方,,"<div class=""comment-star star1""></div>",辣#西，水分少，使用后过敏严重,【改善暗沉亮肤】维生素面膜,2020-12-14 19:42,,,,
****d,,"<div class=""comment-star star1""></div>",差差差，从今以后不会买了，一分钱一分货，#，拆过的，,,,2020-06-29 17:31,【改善暗沉】维生素面膜,,
****9,,"<div class=""comment-star star1""></div>",第一次遇到内外都被开封的快递,,,,,,
B***e,,"<div class=""comment-star star1""></div>",劳资买的后悔了！老婆用了两片，我才发现是韩国棒子的牌子！从此以后不买韩国棒子的东西！！！支持国货了！,维生素面膜10片,,,,,
p***o,PLUS会员,"<div class=""comment-star star1""></div>",价格便宜很多。但是因为被京东骗了4500的油卡不能用，plus客服各种推脱，所以以后只有差评！,,,,【透亮美肌】维生素面膜,2020-02-20 11:58,
****z,,"<div class=""comment-star star1""></div>",h假的，没有x3,,,2016-09-10 21:39,维生素面膜10片,,
p***h,PLUS会员,"<div class=""comment-star star1""></div>",马上就过期了,维生素面膜10片,2017-07-18 23:59,,,,
朕***吧,PLUS会员,"<div class=""comment-star star1""></div>","JingdongisaSwindlers***pany,agroupofmentallyretardedJingdongfocusonsecond-hand30years,Jingdongelectronicproductsidentifiedassecond-hand:bringJingdongsealfilm.",,,2017-07-20 13:40,维生素面膜10片,,
风***啦,,"<div class=""comment-star star1""></div>",感觉不太好,维生素面膜10片,2017-09-18 23:04,,,,
****e,,"<div class=""comment-star star1""></div>",感觉不是正品,维生素面膜10片,2017-10-14 23:11,,,,
G***3,PLUS会员,"<div class=""comment-star star1""></div>",拆封过,维生素面膜10片,2017-12-08 19:51,,,,
****v,,"<div class=""comment-star star1""></div>",物流可以,维生素面膜10片,2017-12-09 10:22,,,,
火***天,,"<div class=""comment-star star1""></div>",假货,维生素面膜10片,2017-12-12 21:38,,,,
侯***罗,,"<div class=""comment-star star1""></div>",包装太烂,,,2017-12-15 21:15,维生素面膜10片,,
****l,,"<div class=""comment-star star1""></div>",太小了,维生素面膜10片,2017-12-16 15:18,,,,
w***t,,"<div class=""comment-star star1""></div>",假的，假的，假的,维生素面膜10片,2018-03-09 23:00,,,,
****l,,"<div class=""comment-star star1""></div>",垃圾,,,2018-03-10 18:57,维生素面膜10片,,
k***n,,"<div class=""comment-star star1""></div>",差,维生素面膜10片,2018-03-16 13:13,,,,
u***a,,"<div class=""comment-star star1""></div>",不是正品,维生素面膜10片,2018-04-16 17:39,,,,
u***6,,"<div class=""comment-star star1""></div>",刚买完就降价,维生素面膜10片,2018-06-13 12:40,,,,
****h,,"<div class=""comment-star star1""></div>",不满意差评,维生素面膜10片,2018-07-06 05:46,,,,
罗***男,PLUS会员,"<div class=""comment-star star1""></div>",假货！靠,维生素面膜10片,2018-08-01 10:18,,,,
****c,,"<div class=""comment-star star1""></div>",用了会长痘,维生素面膜10片,2018-08-09 13:11,,,,
可***燕,,"<div class=""comment-star star1""></div>",包装简陋至极,维生素面膜10片,2018-08-21 10:54,,,,
u***5,PLUS会员,"<div class=""comment-star star1""></div>",一般般。,维生素面膜10片,2018-10-23 10:49,,,,
畅***意,,"<div class=""comment-star star1""></div>",京东差劲,维生素面膜,,,,,2018-11-08 10:19
****6,,"<div class=""comment-star star1""></div>",愁人这快递,维生素面膜,,,,,2018-11-23 13:35
****i,,"<div class=""comment-star star1""></div>",假的，绝对假的,维生素面膜,,,,,2019-01-10 16:38
怪***a,,"<div class=""comment-star star1""></div>",太差！,,,,维生素面膜,2019-05-23 21:55,
肥***7,PLUS会员,"<div class=""comment-star star1""></div>",假,维生素面膜,,,,,2019-05-25 14:05
****9,,"<div class=""comment-star star1""></div>",质量差不好用,维生素面膜,,,,,2019-07-04 22:44
我***看,PLUS会员,"<div class=""comment-star star1""></div>",不好，过敏,维生素面膜,,,,,2019-07-17 10:06
B***x,,"<div class=""comment-star star1""></div>",荧光增白剂！！！,维生素面膜,,,,,2019-10-01 22:54
u***c,,"<div class=""comment-star star1""></div>",用了会起痘痘,维生素面膜,,,,,2019-10-12 07:42
u***1,,"<div class=""comment-star star1""></div>",假货，垃圾,维生素面膜,,,,,2019-10-20 10:24
u***7,,"<div class=""comment-star star1""></div>",假货,维生素面膜,,,,,2019-10-21 17:01
****2,,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【透亮美肌】维生素面膜,,,,,2019-10-30 17:09
****c,,"<div class=""comment-star star1""></div>",感觉没有水分,【透亮美肌】维生素面膜,,,,,2019-11-05 20:42
****0,,"<div class=""comment-star star1""></div>",补水效果：差,【透亮美肌】维生素面膜,,,,,2019-11-11 07:58
****w,,"<div class=""comment-star star1""></div>",垃圾,【透亮美肌】维生素面膜,,,,,2019-11-11 00:58
小***0,,"<div class=""comment-star star1""></div>",补水效果：好,,,,【透亮美肌】维生素面膜,2019-11-17 11:48,
****3,,"<div class=""comment-star star1""></div>",外包装破损,【透亮美肌】维生素面膜,,,,,2019-11-19 09:35
仙***手,,"<div class=""comment-star star1""></div>",假货,【透亮美肌】维生素面膜,,,,,2019-11-23 08:33
****9,PLUS会员,"<div class=""comment-star star1""></div>",用着过敏了,【透亮美肌】维生素面膜,,,,,2019-11-25 09:53
****w,,"<div class=""comment-star star1""></div>",一般,【透亮美肌】维生素面膜,,,,,2020-01-07 08:52
u***9,,"<div class=""comment-star star1""></div>",假货,【透亮美肌】维生素面膜,,,,,2020-02-21 14:00
****j,PLUS会员,"<div class=""comment-star star1""></div>",配送员态度差,【透亮美肌】维生素面膜,,,,,2020-02-29 01:02
****5,,"<div class=""comment-star star1""></div>",用完红疹过敏,,,,【透亮美肌】维生素面膜,2020-03-23 12:49,
冷***3,,"<div class=""comment-star star1""></div>",不好，白花钱,【改善暗沉】维生素面膜,,,,,2020-04-26 15:59
一***步,,"<div class=""comment-star star1""></div>",价格变动频繁,【改善暗沉】维生素面膜,,,,,2020-05-03 12:46
****1,,"<div class=""comment-star star1""></div>",收到货就这样，唉,,,,,,
u***w,,"<div class=""comment-star star1""></div>",条码扫不出来，不知道真假!商品包装成这样，有货需要调拨其他的商品不能默认先发!也没有缺货提示的短信什么的!第二天发现没到联系客服才知道怎么回事，我记得之前是可以看到什么缺货什么不缺的!怎么倒退步了？京东是怎么了？在京东的第一次差评!,维生素面膜10片,2017-04-20 12:18,,,,
x***8,PLUS会员,"<div class=""comment-star star1""></div>",垃圾少一盒面膜,【改善暗沉】维生素面膜,2022-03-28 12:42,,,,
****F,,"<div class=""comment-star star1""></div>",买到了假货！,,,,,,
莎***9,,"<div class=""comment-star star1""></div>",假货,透亮嫩白维生素面膜25ml*10,2016-04-24 09:26,,,,
****d,,"<div class=""comment-star star1""></div>",肯定是假的,维生素面膜10片,2016-07-30 09:17,,,,
****d,,"<div class=""comment-star star1""></div>",精华太少,【改善暗沉】维生素面膜,2020-06-25 21:12,,,,
****f,,"<div class=""comment-star star1""></div>",这包装，无语?,,,2020-08-05 20:21,【改善暗沉】维生素面膜,,
****e,,"<div class=""comment-star star1""></div>",垃圾,【改善暗沉】维生素面膜,2020-08-15 11:12,,,,
****1,PLUS会员,"<div class=""comment-star star1""></div>",怀疑是假货,【改善暗沉】维生素面膜,2020-09-14 21:06,,,,
H***e,,"<div class=""comment-star star1""></div>",用了很油,维生素面膜10片,2018-07-22 20:02,,,,
乌***跑,,"<div class=""comment-star star1""></div>",会闷痘,【改善暗沉】维生素面膜,2020-10-20 21:34,,,,
8***芳,,"<div class=""comment-star star1""></div>",垃圾，垃圾，垃圾,【改善暗沉】维生素面膜,2020-11-09 21:00,,,,
谭***今,,"<div class=""comment-star star1""></div>",差，差差,【改善暗沉】维生素面膜,2020-11-20 18:07,,,,
****t,,"<div class=""comment-star star1""></div>",假货,【改善暗沉】维生素面膜,2020-11-22 00:47,,,,
****2,,"<div class=""comment-star star1""></div>",太干了,【改善暗沉】维生素面膜,2020-11-25 18:25,,,,
****b,,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【改善暗沉亮肤】维生素面膜,2020-12-22 16:34,,,,
****1,,"<div class=""comment-star star1""></div>",第一次遇到这个牌子的面膜是破的，然后有一片的角是块看不出模样的破布,维生素面膜,,,,,2019-06-23 21:16
花***m,,"<div class=""comment-star star1""></div>",包装破损,【改善暗沉亮肤】维生素面膜,2020-12-26 20:26,,,,
u***5,,"<div class=""comment-star star1""></div>",不咋地,【改善暗沉亮肤】维生素面膜,2020-12-28 04:35,,,,
心***远,PLUS会员,"<div class=""comment-star star1""></div>",发票税号开错，和售后扯半天不解决问题，这是我第一次那么生气。既然开具发票页面只有税号一栏，就应该按照实际完成。税号抬头不匹配的发票意义何在？一个小细节就让我看到京东现在做的真的是恼火！一颗星都不想给！物流做得好，后台售后客服做那么差，对得起大热天送货的小哥哥们吗？,维生素面膜10片,2017-08-11 19:50,,,,
u***k,,"<div class=""comment-star star1""></div>",过敏了最近完全不能见人与店家沟通说要出具三甲医院证明是该产品导致才能退货且不出医院费用货就不退了但是再也不会买了,维生素面膜10片,2017-11-17 21:31,,,,
郭***草,,"<div class=""comment-star star1""></div>",假货,【改善暗沉亮肤】维生素面膜,2021-01-09 14:16,,,,
****Q,,"<div class=""comment-star star1""></div>",假货,【改善暗沉亮肤】维生素面膜,2021-01-20 15:48,,,,
****l,,"<div class=""comment-star star1""></div>",不提亮肤色,【改善暗沉亮肤】维生素面膜,2021-01-25 09:43,,,,
****c,,"<div class=""comment-star star1""></div>",真心不怎么样,【改善暗沉亮肤】维生素面膜,2021-02-19 16:13,,,,
****2,,"<div class=""comment-star star1""></div>",不好用,【改善暗沉亮肤】维生素面膜,2021-02-27 22:38,,,,
大***兔,,"<div class=""comment-star star1""></div>",不好。,【改善暗沉】维生素面膜,2021-03-17 23:02,,,,
****d,,"<div class=""comment-star star1""></div>",敷了就过敏了,【改善暗沉】维生素面膜,2021-03-20 16:35,,,,
****Z,,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【改善暗沉】维生素面膜,2021-03-21 17:50,,,,
****g,PLUS会员,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【改善暗沉】维生素面膜,2021-03-22 12:07,,,,
蓝***c,,"<div class=""comment-star star1""></div>",包装破损,【改善暗沉】维生素面膜,2021-03-25 21:02,,,,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",不滋润不好,【改善暗沉】维生素面膜,2021-03-29 10:40,,,,
****v,,"<div class=""comment-star star1""></div>",不好,【改善暗沉】维生素面膜,2021-04-13 22:12,,,,
邵***8,,"<div class=""comment-star star1""></div>",越用越黑，,【改善暗沉】维生素面膜,2021-04-21 18:39,,,,
u***e,,"<div class=""comment-star star1""></div>",一点都不好用,【改善暗沉】维生素面膜,2021-05-12 12:15,,,,
骑***呛,PLUS会员,"<div class=""comment-star star1""></div>",一星给快递员,【改善暗沉】维生素面膜,2021-06-12 17:35,,,,
小***个,PLUS会员,"<div class=""comment-star star1""></div>",送一句话我呸,【改善暗沉】维生素面膜,2020-11-16 22:02,,,,
****z,,"<div class=""comment-star star1""></div>",感觉受到了欺骗，买之前说的3送1，买之后又变了另外一种说法，收到货只有3盒，根本没有3送1，只有3盒面膜没别的，千万不要被标题骗了,【改善暗沉】维生素面膜,,,,,2020-04-25 14:31
****z,,"<div class=""comment-star star1""></div>",送过来盒子都是烂的，商品也有拆封痕迹，差评，不建议买，刚买的就还有一年就要过期，真是要差评。,【改善暗沉】维生素面膜,2020-06-30 15:10,,,,
m***9,PLUS会员,"<div class=""comment-star star1""></div>",这个是京东购物最不满意的一次，面膜盒就是破损的，而且中文标签贴了两层，不知道究竟是怎么个情况。总之看着生气，所以不能好评,透亮嫩白维生素面膜25ml*10,2016-05-10 10:04,,,,
****6,,"<div class=""comment-star star1""></div>",收到货三天就降价价格保护不给通过因为一件是赠品京东真是好营销手段然后客服给我磨磨唧唧的告诉我现在是限时赠送那就是没有么149三件送一个不给保护就是不给不用那么多理由看截图呗,【改善暗沉】维生素面膜,,,,,2020-04-22 20:32
V***0,PLUS会员,"<div class=""comment-star star1""></div>",这个面膜，我敷了，更黑了！！！是不是假的啊！！！真的黑了不止一点点！！！！一点都不满意！！！,维生素面膜,,,,,2019-02-10 18:37
I***z,,"<div class=""comment-star star1""></div>",差评，3月12日和星品水润一同购买的，135元当时是3盒，结果只发了一盒，促销活动虚假,【改善暗沉】维生素面膜,2022-03-15 13:17,,,,
****r,,"<div class=""comment-star star1""></div>",大家都不要买这家的面膜，质量很差，我买的时候客服给我说发两盒，货收到了就一盒，看看这是图片，钱付了就给我发一盒，你要是说1盒我就不要了，干嘛买的时候说两盒给我发一盒过来这不是欺骗消费者吗？客服态度很差劲！！！,【改善暗沉】维生素面膜,2020-07-21 21:42,,,,
****3,,"<div class=""comment-star star1""></div>",昨天收到货没打开纸箱，今儿本来是要用的，打开纸箱发现一盒是开着的，查了里面的面膜数量是十片，沟通了客服，客服回答倒是让我无语了，这开的盒子痕迹明明是人为的，哎！有史以来网购最差的一次了,【改善暗沉】维生素面膜,2020-07-03 20:06,,,,
****5,,"<div class=""comment-star star1""></div>",#是骗人的，说是有折扣，买回来之后压根不是正品，不知道为什么京东会这样，第一次没有折扣，买的和这次有折扣的完全不一样，就是垃圾，看起来劣质，粗糙！#卖家,维生素面膜,,,,,2019-07-04 23:04
****e,PLUS会员,"<div class=""comment-star star1""></div>",买了三盒，收到货时三个盒子都没有封口，而且已经挤烂。面膜纸也和之前买的不一样了，非常粗糙，使用效果也不如之前的。不再考虑购买。,维生素面膜,,,,,2019-10-01 22:58
睲***迹,,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【改善暗沉】维生素面膜,2021-06-18 13:53,,,,
g***1,PLUS会员,"<div class=""comment-star star1""></div>",不好没啥效果，,【改善暗沉】维生素面膜,2021-06-27 21:46,,,,
汪***兵,,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【改善暗沉】维生素面膜,2021-07-22 16:56,,,,
