用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
s***5,PLUS会员,"<div class=""comment-star star1""></div>",不太好，用了过敏了，收到的时候都没有封口，换货也没有封口，用了就过敏了，花了我一千多买冻干粉修复自己的脸，亏死了,毛孔紧致黑炭面膜,,,,,2019-07-15 21:18
****0,,"<div class=""comment-star star1""></div>",这面膜是我用过最差的面膜，先不说它的效果怎么样，设置的面膜纸的形状，不切合脸的规格，买过的可能都有这种感觉吧！还不便宜！,毛孔紧致黑炭面膜10片,2018-04-05 08:05,,,,
a***福,,"<div class=""comment-star star1""></div>",这是我第二次买这个面膜了第一次发现有片面膜有头发我以为是我自己的这次买了3种不一样效果的尼?隔壁又有头发有头发一万只***在奔腾我用了多一半了。。。。在面膜里裹着裹着主要我第一次都没怀疑你们还继续用而且包装烂的跟破烂一样永远不会在京东买护肤了假货,毛孔紧致黑炭面膜,,,,,2018-10-18 14:50
****a,,"<div class=""comment-star star1""></div>",怎么还要拆开看看么，就算拆开也给我包好了放回去啊，竟然坏掉了还邮给客户，谁知道里面的商品是不是换了芯子的。。。以后还怎么在你家里买东西，，呵呵呵呵,,,2017-05-05 19:18,毛孔紧致黑炭面膜10片,,
u***v,PLUS会员,"<div class=""comment-star star1""></div>",一共买了3盒，两盒绿色包装，一盒粉色包装，第一次用粉色包装就过敏，医生说是面膜或护肤品接触性皮炎，护肤品一直没变过牌子，只是第一次用这个面膜，从未给过差评，第一次，现在整个脸起皮，又干又痒又刺疼,,,,【紧致细腻】毛孔紧致黑面膜,2020-04-04 22:35,
****o,,"<div class=""comment-star star1""></div>",京东买了无数次东西。第一次的差评。给你们了，拿到之后盒子是开的。感觉像捡了路边不要钱的东西。不带这么敷衍的,,,2021-06-15 09:42,【收缩毛孔】毛孔紧致黑面膜,,
****e,,"<div class=""comment-star star1""></div>",感觉跟我在商场里买的完全不一样，这个精华液像水一样的很清，根本不像我在商场里买的浓稠！没想到在京东也会买到假货！,,,,毛孔紧致黑炭面膜,2019-01-26 11:16,
我***啊,PLUS会员,"<div class=""comment-star star1""></div>",还没用，不知道效果。不过包装什么的，我真的受不了，多弄一个箱子会累死你们？开箱的时候，没想到是面膜（以为是垫纸或者真空袋之类的，把箱子弄的这么股）结果用刀子把面膜划坏了。无论面膜真假，就看这个包装，绝对没什么好心情。,,,2017-11-06 09:13,毛孔紧致黑炭面膜10片,,
易***质,,"<div class=""comment-star star1""></div>",我真的是要气死！本来就是六盒不一样的面膜！结果直接发错一盒！还唯独差的就是补水的那个！真的是气死气死气死...！,,,2021-01-27 19:48,【清洁收缩毛孔】毛孔紧致黑面膜,,
U***悦,,"<div class=""comment-star star1""></div>",真是一颗星都不想给拿假货卖什么呢？？？？超想投诉啊！晚上敷的保湿的早上起来脸暴皮了，我也真是头一次遇见这样的垃圾货，一直都在免税店买保湿的，看到京东有活动想着就试试吧，敷上有明显的刺痛感，我还安慰自己可能是别的原因，早上起来暴皮了竟然，我真是无语,毛孔紧致黑炭面膜10片,2018-01-16 07:00,,,,
X***0,PLUS会员,"<div class=""comment-star star1""></div>",实在不想给差评的，但是确实有点不满意，一直用这个牌子的，一用就感觉不对劲，买了保湿和紧致两盒，昨天收到，没注意，今天打开一贴，像是单个包装倒进些水，于是仔细看了下，这款下面是被打开过的,,,2018-05-11 21:49,毛孔紧致黑炭面膜10片,,
牛***乐,,"<div class=""comment-star star1""></div>",大家千万别上当受骗，垃圾货，面膜一点精华没有特别干，贴到脸上一点都不服贴，根本贴不住，二维码也根本扫不出来，假货无疑不知道其他好评是怎么刷的，多年来挺信任京东的，这回太让我失望了。,毛孔紧致黑炭面膜,,,,,2019-09-28 09:59
梧***5,PLUS会员,"<div class=""comment-star star1""></div>",一起还买了蓝色的，蓝色的有封口。粉色的没有贴封口，被人打开过，就像被分装的。问客服客服就说我们家没有塑封的，要么就联系京东客服退换。好拽额，粉色的我原来也买过，都有贴封口。介意的宝贝们不要买～退不退都无所谓，主要就是有点影响心情,,,2020-06-30 16:42,【紧致肌肤】毛孔紧致黑面膜,,
****v,,"<div class=""comment-star star1""></div>",收到货打开箱子就这样的，真不知道还能不能再信任京东了，虽然说面膜没少，但是给人感觉很不舒服，明显被人撕开的盒子，看着就不舒服,,,,【紧致细腻】毛孔紧致黑面膜,2020-03-04 16:37,
****落,PLUS会员,"<div class=""comment-star star1""></div>",面膜好粗糙，精华液也没有以前的好，用完完全没有效果联系客户就打太极到现在不了了知，不知道从哪个代工厂发出来的不会再买了，差差差评,毛孔紧致黑炭面膜,,,,,2019-07-22 09:53
****a,,"<div class=""comment-star star1""></div>",假的，一直用这面膜。第一次在京东买，打开面膜纸都不一样。敷脸上毛孔变大了，还红了一天。还不如不敷了。没想到旗舰店也有假货。,毛孔紧致黑炭面膜10片,2018-04-04 11:03,,,,
****8,,"<div class=""comment-star star1""></div>",面膜纸太小啦吧！我这巴掌瓜子脸的小脸，都敷不满。一颗星都不想给。这么小面膜怎么贴？直接放精华液涂脸上的啦,【紧致细腻】毛孔紧致黑面膜,,,,,2020-05-07 08:37
麦***糖,,"<div class=""comment-star star1""></div>",是脸太大，还是面膜真的太小了，其他牌子的也没见这么小呀，里面精华也很少，不太满意。。,,,,毛孔紧致黑炭面膜,2018-11-06 13:34,
一***忒,PLUS会员,"<div class=""comment-star star1""></div>",首先对于产品真伪性不做任何评价。但对于京东捡货员来说。真是不敢恭维。包裹收到时是好的，没有中间开过的痕迹，但是面膜本身的外包装是打开的。我就疑问难道捡货员没看到。对此很不满，京东已经不是以前的京东了。但我还是他大爷。,,,2017-11-10 17:22,毛孔紧致黑炭面膜10片,,
****c,PLUS会员,"<div class=""comment-star star1""></div>",就不能用个好的盒子装着嘛，就用个袋子，里面全破了，这是啥商家啊，有没有责任心！！看着就想吐，无力吐槽了,,,2017-12-22 14:47,毛孔紧致黑炭面膜10片,,
阿***1,PLUS会员,"<div class=""comment-star star1""></div>",基本没什么感觉，买来敷了几次，每次敷的时候总感觉面膜里面没多少精华，拿出来的时候就居然有点儿干，感觉很廉价，不说了，你懂的,毛孔紧致黑炭面膜10片,2018-09-24 12:24,,,,
s***1,PLUS会员,"<div class=""comment-star star1""></div>",假的，用的我满脸痘痘，我不是痘痘体质，青春期都没长过，我也不是差评师，本人信誉良好，只是告诉大家而已，也不知道那来那么多好评，买了4盒，要不是香港最近乱，都去香港买了，后悔死了,毛孔紧致黑炭面膜,,,,,2019-09-11 00:42
大***达,,"<div class=""comment-star star1""></div>",假货，毛线的补水的刚敷上的时候还好，然后干的要死，最主要的是刚用了两贴脸上就开始起白色的皮，然后针扎一样疼还特别痒，我是真的服了，@的玩意啊,毛孔紧致黑炭面膜,,,,,2018-12-29 13:57
哭***i,,"<div class=""comment-star star1""></div>",满怀欣喜地去拿快递，呵呵，收到后还没打开就让我感觉不妙，因为竟然用塑料袋子寄过来的，都没有纸盒子，拿到家打开后真是的，这也太差了吧，真让人生气，只用一个袋子就寄过来了，都不知道用箱子吗？之前看评论讲寄来的时候包装是打开的我还不信，现在我亲身体验后终于信了，这包装都挤的不成样了，真怀疑这是不是真货，有没有被调包,,,,毛孔紧致黑炭面膜,2019-08-03 18:15,
x***2,,"<div class=""comment-star star1""></div>",也不知这么多好评哪里来的，这个面膜太厚，精华液也少，我从来不过敏，用了这个还过敏了，现在已经停用了，哎！我还一下买了两盒，好后悔，只有当废品扔了，一星给快递小哥,,,2017-08-08 13:51,毛孔紧致黑炭面膜10片,,
李***喜,,"<div class=""comment-star star1""></div>",不贴合，做的不符合逻辑。我是很小的脸型，鼻子那里总是不够，朋友们也是。为什么店家有缺点不抓紧改正，还和我说什么大众脸型。本来很喜欢，一下子无感了，你们自己的产品麻烦你们自己体验下外卖！,【紧致肌肤】毛孔紧致黑面膜,2020-08-07 20:53,,,,
G***1,,"<div class=""comment-star star1""></div>",包装因为挤压出现变形破损，可以接受但被拆封，京东不是零售啊，理解不了为什么会出现这个情况找客服，跟要占他们多大便宜似的，那个趾高气昂的口气，真当非用京东不可吗?无语啊！,,,,毛孔紧致黑炭面膜,2019-04-25 19:56,
李***轩,PLUS会员,"<div class=""comment-star star1""></div>",一星是给快递的小哥，从没有这样去评价产品的，可以确定京东的是假货，比我从实体店买的要薄很多，贴入脸上跟脸型还不匹配，精华液少的可怜，看来网络销售和实体店的产品差距太大了，幸亏还有剩余实体店的货，不比不知道，用了这么多次第一次见识了，LQD你姥姥个扫除，白花这么多钱买了，上当也就一次。客服最好别和我做任何解释，真的假不了，买者还是小心，我以后都从实体店去买，多花也就*已，这次图省事了。,毛孔紧致黑炭面膜10片,2017-08-12 22:39,,,,
u***2,,"<div class=""comment-star star1""></div>",差评，@货，真正的是液体粘稠，不会掉水，没有任何香味，而这个液体清，掉水，还味道很大，不好闻，建议消费者不要受@了。,毛孔紧致黑炭面膜10片,2018-09-24 08:57,,,,
u***v,,"<div class=""comment-star star1""></div>",不知道怎么说，我贴完这个黑色面膜之后，发现脸上有很多黑色的面膜上掉下的东西，挺吓人的，估计白色面膜也是一样，感觉以后不能相信面膜面膜纸之类的东西了，还是靠多吃水果多运动，多喝水，规律作息来拯救颜值了,毛孔紧致黑炭面膜10片,2016-11-27 23:20,,,,
u***d,,"<div class=""comment-star star1""></div>",不知道怎么回事，每次用完这款面膜就会右边脸颊发红，很干很硬，不舒服，这属于过敏吧？不会再用了,,,2020-11-06 19:55,【紧致肌肤】毛孔紧致黑面膜,,
你***我,PLUS会员,"<div class=""comment-star star1""></div>",不知道是不是皮肤过敏，反正用完第二天就开始长痘痘，用了第三包发现了，现在都没好，一脸痘痘，之前我是很少长痘痘的人，而且这玩意过敏了还没有治疗的方案！,毛孔紧致黑炭面膜,,,,,2018-10-22 13:08
u***t,PLUS会员,"<div class=""comment-star star1""></div>",天气热，快递晚到了一天也就算了，可这个被拆开过再发出来什么意思？京东真的要好好反思了，大不如前。,,,2017-07-19 14:51,毛孔紧致黑炭面膜10片,,
神***莉,,"<div class=""comment-star star1""></div>",假货！一用就能感觉到，味道不一样，正版精华很多，这个用完感觉没用一样，太差劲了，以后再也不跟京东买了！,毛孔紧致黑炭面膜,,,,,2019-09-23 22:11
1***p,,"<div class=""comment-star star1""></div>",京东现在是越来越拉垮了，不仅包装盒子烂，商品背面连防伪码都没有了，这用在脸上的东西这样搞，谁敢用啊，真的是无语,,,2021-10-14 09:52,【收缩毛孔】毛孔紧致黑面膜,,
u***1,,"<div class=""comment-star star1""></div>",首先这个包装实在看不过去，用袋子包的，都带不回来，而且都不紧紧包住，松松垮垮的包着，然后就是这个结果了，而且粉色这盒一看就是拆过的，开口那黑色的胶印，我自己刚拆也不可能那样，肯定是别人退的，简直了，盒子合都合不上，搞活动买你们的不愿意卖你就别搞活动啊，对顾客这么不尊重，网上买的最破的一次，想买的看着办吧，差评差评差评,,,,毛孔紧致黑炭面膜,2019-10-15 19:57,
****9,,"<div class=""comment-star star1""></div>",假货吧双十一买的条形码扫不出来面膜是打开的精华液少之又少一股塑胶味垃圾,【紧致肌肤】毛孔紧致黑面膜,2020-11-22 20:26,,,,
5***3,,"<div class=""comment-star star1""></div>",这面膜太恐怖了，都不敢用了，精华里面全是黑色的絮絮，这还去黑头呢，增加黑头差不多吧，不敢用了不敢用了,,,,毛孔紧致黑炭面膜,2019-02-10 23:16,
小***糖,,"<div class=""comment-star star1""></div>",这个，又是成都仓发货的，这次用的京东盒子，可惜啊，是不是正品啊，一个明显透明胶带封住的盒子，一个没有，还打开了盒子发过来，呵呵了……是假货的吧……买4盒分开2次寄送，第一次还全部压扁了，而且都没有透明胶带封住，是假货吧，……抱歉给不了好评咯……,,,,毛孔紧致黑炭面膜,2019-06-17 21:32,
N***2,,"<div class=""comment-star star1""></div>",非常差劲的一次网购不是第一次购买本款面膜面膜不错但是外壳好好的里面每个内包装盒全部被撕开送的一个洗面奶盒子直接被撕毁我也心情炸裂联系客服让我找这个那个的真是烦没有存货的我心情炸裂,,,,,,
自***6,,"<div class=""comment-star star1""></div>",买了3盒，官网说好送一整瓶精华的营养液，却没送，太能忽悠了，差评，现在在看要不要退货..,,,2021-07-02 13:28,【收缩毛孔】毛孔紧致黑面膜,,
****u,,"<div class=""comment-star star1""></div>",两盒面膜装的一个很薄的塑料袋里面，没有箱子，塑料袋拆开后面膜盒手工特别粗糙，不适合韩国的风格，看盒子就能看出来是次品，盒子拆开看面膜的开封处是被刀子或剪刀剪了一样，已经是开了，里面的精华都流出来了，你们自己评评理吧，这样的货是韩国的著名品牌吗？一直认为京东没有假货，这次真是无语?了，买化妆品还是正规渠道去买吧,,,2018-07-27 23:44,毛孔紧致黑炭面膜10片,,
****N,PLUS会员,"<div class=""comment-star star1""></div>",也不是第一次购买了，第一次收到这样的，图一就像被拆过贴了两张透明胶，图二更不想说什么了！,,,2021-11-14 23:53,【收缩毛孔】毛孔紧致黑面膜,,
l***9,,"<div class=""comment-star star1""></div>",这是用过最差的面膜，因为活动又看买的人多才买的，面膜纸型太奇葩，鼻子处短的盖不住，这是给多小多短的鼻子用的，额头处也敷不全，用料不足偷工减料，里面的精华稀如水，活动买了4盒，两盒没有封装，一盒纸盒已经撕开了，包装是烂的，不应图便宜，效果很差，不知道为什么会有这么多人买,,,2020-11-07 09:49,【紧致肌肤】毛孔紧致黑面膜,,
u***g,,"<div class=""comment-star star1""></div>",不知道为什么这么多好评，用过之后油油的，脸上还会痒痒的，最主要的用过以后还会起好多角质，不可能做到不洗脸，特别油,【收缩毛孔】毛孔紧致黑面膜,2021-06-16 19:21,,,,
u***k,PLUS会员,"<div class=""comment-star star1""></div>",假的，我从沃尔玛买的和这个一点也不一样，面膜纸硬，精华少，还有酒精味，用完皮肤一点也不好，就差没烂脸了，真是不能在网上买化妆品，认可贵些，一定要买真的，不然烂脸太可怕。,毛孔紧致黑炭面膜10片,2016-12-05 19:57,,,,
吃***款,,"<div class=""comment-star star1""></div>",没什么好说的，在京东买了这么多次东西这是第一次遇见这样的，找客服说是压的，外箱压不住就隔着外箱光压里面的真厉害,,,2021-12-13 20:16,【收缩毛孔】毛孔紧致黑面膜,,
小***6,,"<div class=""comment-star star1""></div>",说实话这次的面膜我给差评很一般一敷上就感觉得到精华不粘稠面膜收不住水一直往下滴,【收缩毛孔】毛孔紧致黑面膜,2021-08-09 23:13,,,,
u***b,PLUS会员,"<div class=""comment-star star1""></div>",东西还没用不知道好坏，一星给京东的，刚买没几小时就降价，我退了想重新买直接限制我号不给买。,,,2017-04-17 18:56,毛孔紧致黑炭面膜10片,,
****Q,,"<div class=""comment-star star1""></div>",很喜欢用美迪惠尔，这次买的超级便宜，一盒大概三十，我记得以前都是109的，价格便宜了，效果自然就不咋样了，整个袋子就小了，里面的液体只有24毫升。防伪标志不是放在面膜上，而是一张卡片，不知道能证明是不是真的。,,,2021-11-11 22:05,【收缩毛孔】毛孔紧致黑面膜,,
j***8,,"<div class=""comment-star star1""></div>",第一次在京东买东西这么不痛快！包装简直垃圾！面膜贴纸小的可怜跟实体店有差别！而且是广州的经销商！真怀疑是不是正品！,毛孔紧致黑炭面膜10片,2017-01-13 22:02,,,,
h***x,PLUS会员,"<div class=""comment-star star1""></div>",垃圾面膜敷了跟没敷的一样还以为是自己皮肤的问题结果连着敷了好久都没用真是我用过最差的面膜无语死这次踩雷就当买个教训,【收缩毛孔】毛孔紧致黑面膜,2021-12-11 11:50,,,,
y***4,PLUS会员,"<div class=""comment-star star1""></div>",不好，眼睛，嘴巴的地方几个大框框，不能很好的贴合，就这样，还面膜纸很小，还没有定型纸，拿出来一坨，撑开大洞洞之外还贴不完脸，这也太省了。。效果不效果的都不评价了。,【收缩毛孔】毛孔紧致黑面膜,2021-07-05 22:46,,,,
L***W,,"<div class=""comment-star star1""></div>",使用感受：根本就是假的，跟我之前在实体店买的根本不一样，实体店买的贴完皮肤很光滑，精华液很多，这个面膜就光面膜纸上一丁点儿还不够敷脸，而且每一点效果，假的也太离谱了适合肤质：差劲，根本是冒牌的三无产品根本不补水，假货贴合效果：不贴合，面膜纸都做的非常劣质，大家别上当，不相信的可以买回去用一下,【收缩毛孔】毛孔紧致黑面膜,2021-11-09 17:39,,,,
马***兵,,"<div class=""comment-star star1""></div>",用的保湿面膜，用完很舒服，在用紧致面膜，开口出很难撕，如果保湿面膜用了2分力气撕开，我保证撕开精致面膜用了8分力气，贴完了脸上发干，面膜打开仔细看，制作很垃圾，我怀疑第一次买的保湿面膜是真的，再买的是假货，曾经东哥说过，现在很大一部分人需要买真货，我傻傻认为京东都是真的，还打算买电脑，我朋友给我说现在京东都是组装机翻新机，我不相信，现在买的面膜让我很失望，客服说我们有授权的，**玩意，你家有了康师傅的授权了，你会不会把康帅傅塞进去啊，尤其看到客服在下面说我们会努力啥啥啥的，**玩意答非所问。卸载京东，***，不见，京东一直作死，**卖东西直接表明我就是仿的，所以价格低，京东拿着仿货说我就是真的，我敢表明京东活不过几年，一定死在**前面,毛孔紧致黑炭面膜,,,,,2019-02-28 11:34
****u,,"<div class=""comment-star star1""></div>",绝对的假货，大家不要上当,毛孔紧致黑炭面膜10片,2016-10-27 22:28,,,,
迷***n,,"<div class=""comment-star star1""></div>",到手就这样了？绝对差评阿。,,,,毛孔紧致黑炭面膜10片,,
u***5,,"<div class=""comment-star star1""></div>",也太假了吧跟敷水一样,毛孔紧致黑炭面膜10片,2018-08-16 22:59,,,,
满***迹,,"<div class=""comment-star star1""></div>",为什么盒子是开的差评,,,2018-09-12 18:48,毛孔紧致黑炭面膜10片,,
u***9,,"<div class=""comment-star star1""></div>",满199减100。为毛我满600都没减？差评。,毛孔紧致黑炭面膜10片,2018-02-04 18:43,,,,
****s,,"<div class=""comment-star star1""></div>",太差了打开居然是破的，,,,,毛孔紧致黑炭面膜,2019-01-20 17:48,
放***浪,,"<div class=""comment-star star1""></div>",差就一个字………我只说一次………,毛孔紧致黑炭面膜,,,,,2019-06-08 13:36
伍***叶,,"<div class=""comment-star star1""></div>","什么包装,完全破烂的。好无语",,,2016-09-04 20:46,毛孔紧致黑炭面膜10片,,
****o,,"<div class=""comment-star star1""></div>",太黑了，太坑人了，12号凑*京东了,毛孔紧致黑炭面膜10片,2017-10-14 00:01,,,,
****z,,"<div class=""comment-star star1""></div>",第二天价格就变成119，伤心！！！！！！！！！！！！！！！！！！！！！！！！！！！！……不靠谱,毛孔紧致黑炭面膜10片,2018-09-09 19:54,,,,
****t,,"<div class=""comment-star star1""></div>",一踏糊涂，实体店卖79一盒，欺**消费者。,毛孔紧致黑炭面膜10片,2017-06-07 21:13,,,,
****3,,"<div class=""comment-star star1""></div>",最少一星，要不我一颗星都不想点,毛孔紧致黑炭面膜,,,,,2019-06-20 14:20
****u,,"<div class=""comment-star star1""></div>",已经被拆开过的不知道是什么原因,【紧致细腻】毛孔紧致黑面膜,,,,,2020-01-16 23:08
健***哥,,"<div class=""comment-star star1""></div>",？？？？打算送人的你这个包装是怎么回事？？,,,,【紧致细腻】毛孔紧致黑面膜,2020-05-31 15:44,
y***z,PLUS会员,"<div class=""comment-star star1""></div>",万恶的十个字，万恶的系统不让复制粘贴，#,毛孔紧致黑炭面膜,,,,,2019-09-23 23:54
y***9,,"<div class=""comment-star star1""></div>",京东超市的东西难道都像被拆过一样的吗？真差劲,,,2018-01-27 10:58,毛孔紧致黑炭面膜10片,,
****e,,"<div class=""comment-star star1""></div>",打开就这样了，差评差评,,,2020-06-24 19:11,【紧致肌肤】毛孔紧致黑面膜,,
爱***弱,,"<div class=""comment-star star1""></div>",一般般就是冬天用太冷了！,毛孔紧致黑炭面膜10片,,,,,
****j,,"<div class=""comment-star star1""></div>",差评，差一天时间差40块钱,【紧致肌肤】毛孔紧致黑面膜,2020-11-01 15:01,,,,
y***W,,"<div class=""comment-star star1""></div>",买了之后咨询连回都不回！,毛孔紧致黑炭面膜,,,,,2019-09-24 01:29
****9,,"<div class=""comment-star star1""></div>",真的垃圾我一颗星都不想给！！以后再也不在京东买了,毛孔紧致黑炭面膜10片,2016-12-30 15:21,,,,
小***麟,,"<div class=""comment-star star1""></div>",#，真恶心，昨天刚买完199四件，不到24小时就变成179四件,毛孔紧致黑炭面膜,,,,,2019-06-16 01:31
****o,PLUS会员,"<div class=""comment-star star1""></div>",自营最垃圾的一次，包装都已经被打开，垃圾垃圾垃圾,,,,毛孔紧致黑炭面膜,2019-07-01 13:28,
****l,PLUS会员,"<div class=""comment-star star1""></div>",货少给我，明明是8盒，才给我2盒，其他的货备你们吃了吗？,【紧致细腻】毛孔紧致黑面膜,,,,,2019-11-13 17:21
****f,,"<div class=""comment-star star1""></div>",是不是折扣的东西都这样糟蹋？一星都不想给！,,,,【紧致细腻】毛孔紧致黑面膜,2020-03-24 17:05,
-***-,,"<div class=""comment-star star1""></div>",收到的东西好像被人拆开过，底部封口都是开的,,,,【紧致细腻】毛孔紧致黑面膜,2020-04-30 08:38,
u***e,,"<div class=""comment-star star1""></div>",直接就能拆开？连标签都舍不得贴吗？？,,,2020-11-04 08:39,【紧致肌肤】毛孔紧致黑面膜,,
s***l,,"<div class=""comment-star star1""></div>",没收到，已经被签收，连信息电话都没有,【紧致肌肤】毛孔紧致黑面膜,2020-11-07 13:15,,,,
****o,,"<div class=""comment-star star1""></div>",被拆开。数量不够。也是服了,,,,毛孔紧致黑炭面膜,2019-06-18 00:05,
****n,,"<div class=""comment-star star1""></div>",我妈过去拿都是拆开了的,毛孔紧致黑炭面膜,,,,,2019-08-19 18:53
****t,PLUS会员,"<div class=""comment-star star1""></div>",咋回事，各个都打开，你们是不是自己换货了？咋会都开着口？假货吗？,毛孔紧致黑炭面膜,,,,,2019-06-16 21:39
u***h,,"<div class=""comment-star star1""></div>",其他特色：是我鼻子太长了吗，眼眶太大了吗，实在不明白这个原理,,,,【紧致细腻】毛孔紧致黑面膜,2019-11-24 20:38,
九***子,PLUS会员,"<div class=""comment-star star1""></div>",面膜尺寸会变？我经常用这个牌子，脸得多大啊，发的残次品还是假货？,毛孔紧致黑炭面膜,,,,,2019-05-12 23:08
王***贵,PLUS会员,"<div class=""comment-star star1""></div>",底下锯齿是撕开的，明显就是人家拆过退回的,,,,【紧致细腻】毛孔紧致黑炭面膜,2019-10-31 22:35,
签***王,PLUS会员,"<div class=""comment-star star1""></div>",连个脸模都没做好还做个比面膜啊?,毛孔紧致黑炭面膜,,,,,2019-01-24 23:10
****x,,"<div class=""comment-star star1""></div>",买了两盒没什么效果都没用,,,,毛孔紧致黑炭面膜,2019-03-09 00:17,
l***3,PLUS会员,"<div class=""comment-star star1""></div>",跟香港买的不一样，不知道真假,毛孔紧致黑炭面膜10片,2018-08-08 09:07,,,,
u***t,,"<div class=""comment-star star1""></div>",挖槽，疼死我了，刚买回了。挤都挤不动。挤出来也是一坨，涂到脸上火辣辣的疼，我中奖啦？？？？？,毛孔紧致黑炭面膜10片,2018-02-08 18:32,,,,
z***1,,"<div class=""comment-star star1""></div>",京东自营，我一周了才收到,毛孔紧致黑炭面膜10片,2017-11-15 21:27,,,,
郝***2,,"<div class=""comment-star star1""></div>",不一样假货可能性大一些,毛孔紧致黑炭面膜10片,2018-08-24 12:03,,,,
u***n,,"<div class=""comment-star star1""></div>",和朋友在店面买的不一样,毛孔紧致黑炭面膜,,,,,2018-10-13 17:43
u***9,,"<div class=""comment-star star1""></div>",不知道是人为还是挤压的,,,,毛孔紧致黑炭面膜,2018-11-12 13:08,
小***0,,"<div class=""comment-star star1""></div>",条码扫不出来的，京东可以给个说法不......,毛孔紧致黑炭面膜10片,2017-10-30 12:47,,,,
****m,,"<div class=""comment-star star1""></div>",无力吐槽买了一天，降了13块，我还没说什么,毛孔紧致黑炭面膜10片,2017-11-09 18:07,,,,
南***2,PLUS会员,"<div class=""comment-star star1""></div>",醉了，是不是故意整成这样子狸猫换太子？,,,2018-06-20 07:29,毛孔紧致黑炭面膜10片,,
老***店,PLUS会员,"<div class=""comment-star star1""></div>",好明显的假货，我都不敢买了，京东超市？也就这样吧,毛孔紧致黑炭面膜10片,2016-08-26 17:13,,,,
****1,PLUS会员,"<div class=""comment-star star1""></div>",都是从底部打开过的，一个粘上了，一个开着的，京东也不可靠了,,,2018-07-31 21:14,毛孔紧致黑炭面膜10片,,
荣***3,PLUS会员,"<div class=""comment-star star1""></div>",超级差的一次购物，过敏,毛孔紧致黑炭面膜,,,,,2019-04-28 22:01
郭***雨,PLUS会员,"<div class=""comment-star star1""></div>",不值这个价钱，没有塑封包装,毛孔紧致黑炭面膜,,,,,2019-06-21 16:57
****F,,"<div class=""comment-star star1""></div>",感觉不是正品，用完之后脸上起小疙瘩，还不是痘，不用了就下去了。一下子买了三盒，不知道是哪个过敏了,毛孔紧致黑炭面膜10片,2017-11-15 15:17,,,,
****x,,"<div class=""comment-star star1""></div>",还没我哦，用了再来追评,,,2018-05-28 10:07,毛孔紧致黑炭面膜10片,,
我***人,PLUS会员,"<div class=""comment-star star1""></div>",以后都不到京东买东西了,毛孔紧致黑炭面膜10片,2017-05-25 14:38,,,,
****u,,"<div class=""comment-star star1""></div>",我只想说有一盒被打开过、感觉像散装的,,,,毛孔紧致黑炭面膜10片,,
林***婉,PLUS会员,"<div class=""comment-star star1""></div>",昨天买*.这京东都是这么那个东西的.,,,,毛孔紧致黑炭面膜10片,,
u***h,PLUS会员,"<div class=""comment-star star1""></div>",真的不错…真的不错…真的不错…真的不错…真的不错…,毛孔紧致黑炭面膜10片,2017-09-14 12:15,,,,
****2,,"<div class=""comment-star star1""></div>",垃圾，垃圾不要买,毛孔紧致黑炭面膜10片,,,,,
u***9,PLUS会员,"<div class=""comment-star star1""></div>",感觉不像是真的，跟之前朋友从韩国带回来的不太一样,毛孔紧致黑炭面膜10片,2016-11-14 15:46,,,,
瑶***姐,,"<div class=""comment-star star1""></div>",没有上次用的好了,毛孔紧致黑炭面膜10片,2017-05-06 08:41,,,,
****7,,"<div class=""comment-star star1""></div>",对京东非常不满意,毛孔紧致黑炭面膜10片,2017-06-26 14:41,,,,
****6,,"<div class=""comment-star star1""></div>",jiahuo购物需谨慎，可别上当,毛孔紧致黑炭面膜10片,2017-07-02 16:39,,,,
全***涵,PLUS会员,"<div class=""comment-star star1""></div>",精华很少，不会再买,毛孔紧致黑炭面膜10片,2017-07-08 23:37,,,,
****x,,"<div class=""comment-star star1""></div>",货还没收到怎么回事,毛孔紧致黑炭面膜10片,2017-09-13 22:13,,,,
l***3,,"<div class=""comment-star star1""></div>",就是这样的待遇,毛孔紧致黑炭面膜10片,2017-11-04 18:44,,,,
W***6,PLUS会员,"<div class=""comment-star star1""></div>",超级差评，全部压烂了,毛孔紧致黑炭面膜10片,2017-11-08 16:24,,,,
****f,PLUS会员,"<div class=""comment-star star1""></div>",货没收到，怎么评价,毛孔紧致黑炭面膜10片,2017-11-14 17:22,,,,
新***星,PLUS会员,"<div class=""comment-star star1""></div>",非常好，不错，质量好，比较满意，哈哈哈哈好好啊好啊好非常好，不错，质量好，比较满意，哈哈哈哈好好啊好啊好非常好，不错，质量好，比较满意，哈哈哈哈好好啊好啊好非常好，不错，质量好，比较满意，哈哈哈哈好好啊好啊好,毛孔紧致黑炭面膜10片,2018-07-17 07:51,,,,
G***3,PLUS会员,"<div class=""comment-star star1""></div>",收到了但是是拆封的,毛孔紧致黑炭面膜10片,2017-12-08 19:50,,,,
****3,PLUS会员,"<div class=""comment-star star1""></div>",差评，已经开封了,毛孔紧致黑炭面膜10片,2017-12-14 23:03,,,,
u***e,,"<div class=""comment-star star1""></div>",为什么是拆开的，,毛孔紧致黑炭面膜10片,2017-12-25 11:15,,,,
****o,,"<div class=""comment-star star1""></div>",盒子都是拆开的,毛孔紧致黑炭面膜,,,,,2018-12-14 07:51
